pici_id	radius	function	mean	variance	skew	kurtosis
SPECTRUM-OV-049 IO	60	intensity	0.04448184615384616	0.052922913995712584	8.970672964520487	93.47364722932889
SPECTRUM-OV-003-1 RO	60	intensity	7.078275204359673	61.43494356764129	0.9114298176322114	-0.3436122511797306
SPECTRUM-OV-009 PP	60	intensity	0.34461301665638494	0.272537640095835	2.2451349248650008	6.158014303220851
SPECTRUM-OV-042 PP	60	intensity	0.008237904422677352	0.0008249216175735307	5.458568295183146	31.41004357095484
SPECTRUM-OV-053 IO	60	intensity	0.037302439024390247	0.0036556121891731116	2.4613678394095526	8.070719275627832
SPECTRUM-OV-110 IO-2	60	intensity	0.11067591173766474	0.5594347644458052	10.528633639470128	123.38627566181349
SPECTRUM-OV-008 LN	60	intensity	1.4945440289505427	4.8873337648407045	2.438625412702947	6.646616875779314
SPECTRUM-OV-065 IO	60	intensity	6.0091469477033215e-05	3.080056388793081e-07	11.951492917520948	169.33315247346533
SPECTRUM-OV-009 RUQ	60	intensity	0.07267096806189248	0.04784588425831698	3.5947948461302266	14.058986490974316
SPECTRUM-OV-041 IO	60	intensity	0.18405903703703705	0.20579009034425794	4.974125729703978	32.91617409716018
SPECTRUM-OV-050 LO	60	intensity	0.2831768190424669	0.33310692171582146	6.177288684954089	47.43771160195193
SPECTRUM-OV-051 BO	60	intensity	0.002482727832512315	0.0004307413981008017	11.538285150516556	142.61257684632903
SPECTRUM-OV-025 BW1	60	intensity	0.06254827956989246	0.06744748785187883	5.860740770060273	37.133254050983304
SPECTRUM-OV-053 RFT	60	intensity	0.4009442352941176	0.4653691341844153	3.3190537114957985	15.307802257386989
SPECTRUM-OV-036 RA	60	intensity	0.0006494726433750824	3.614349510752452e-05	9.148627484085614	81.6973848425666
SPECTRUM-OV-045 IO	60	intensity	0.050390289608177166	0.04523321862802515	5.595074943823781	35.247109977142856
SPECTRUM-OV-024 PP	60	intensity	0.04396302521008404	0.031196936476968067	6.154158777612861	43.70336872117392
SPECTRUM-OV-004 LA-2	60	intensity	0.006002329488184568	0.0011746691624534267	7.8128189504552825	70.89770979327673
SPECTRUM-OV-045 RO	60	intensity	0.1788664320519762	0.25094026011845544	5.103864769406355	31.492216857892075
